epoch,train_loss,val_loss,epoch_time_sec,cumulative_time_sec
1,0.6939166142390325,0.6117831468582153,8.123749017715454,8.123749017715454
2,0.5411938818601462,0.5013318061828613,8.106375694274902,16.230124711990356
3,0.48225994064257693,0.4509410262107849,8.15963101387024,24.389755725860596
4,0.45074631388370806,0.4251348078250885,8.097672939300537,32.48742866516113
5,0.4279070060986739,0.40797483921051025,8.29627013206482,40.78369879722595
6,0.40892701882582444,0.39292097091674805,8.345385551452637,49.12908434867859
7,0.3928361374598283,0.37511301040649414,8.260019540786743,57.38910388946533
8,0.38032285754497236,0.37540319561958313,8.01669192314148,65.40579581260681
9,0.37058924023921674,0.358286052942276,8.163582801818848,73.56937861442566
10,0.3607051166204306,0.3518178462982178,8.367637395858765,81.93701601028442
11,0.35390188373052156,0.34391698241233826,8.320143699645996,90.25715970993042
12,0.34812429318061244,0.34267228841781616,8.077214479446411,98.33437418937683
13,0.34287705558996934,0.3352421820163727,8.4294114112854,106.76378560066223
14,0.3380402074410365,0.3299804627895355,8.174336910247803,114.93812251091003
15,0.33366307386985194,0.3278067111968994,7.868943929672241,122.80706644058228
16,0.3317464269124545,0.32087278366088867,8.02734899520874,130.83441543579102
17,0.32641361539180463,0.3201250433921814,8.16847848892212,139.00289392471313
18,0.32288553623052746,0.316816508769989,7.997978925704956,147.0008728504181
19,0.3210482689050528,0.31315261125564575,8.787071466445923,155.787944316864
20,0.31749972701072693,0.30886271595954895,8.843652725219727,164.63159704208374
21,0.3149772401039417,0.3079792857170105,8.548698902130127,173.18029594421387
22,0.31255110181294954,0.3049273192882538,8.983156681060791,182.16345262527466
23,0.3102781268266531,0.30255988240242004,8.487105131149292,190.65055775642395
24,0.30761929887991685,0.3039350211620331,7.95077109336853,198.60132884979248
25,0.3051974062736218,0.29891109466552734,8.292778015136719,206.8941068649292
26,0.30316983048732465,0.2960289716720581,9.087915420532227,215.98202228546143
27,0.30048636060494643,0.29183828830718994,9.003577947616577,224.985600233078
28,0.2995908512518956,0.2906152904033661,9.18714714050293,234.17274737358093
29,0.29662315203593326,0.28960520029067993,8.843020677566528,243.01576805114746
30,0.2934804627528557,0.2832484841346741,9.03738021850586,252.05314826965332
31,0.2913163969149956,0.2815539240837097,15.122490882873535,267.17563915252686
32,0.2883460269524501,0.2793557345867157,14.570757389068604,281.74639654159546
33,0.2871468181793506,0.2769954800605774,14.657410621643066,296.4038071632385
34,0.28520944026800304,0.27875053882598877,14.59203052520752,310.99583768844604
35,0.2824919934456165,0.2727219760417938,14.402642488479614,325.39848017692566
36,0.2792297899723053,0.26777979731559753,14.658083438873291,340.05656361579895
37,0.27722248893517715,0.2620540261268616,14.650071144104004,354.70663475990295
38,0.27527746099692124,0.2623456120491028,14.43065619468689,369.13729095458984
39,0.2727521818417769,0.2595742344856262,12.585856914520264,381.7231478691101
40,0.2702569296726814,0.25395116209983826,8.387555599212646,390.11070346832275
41,0.268422578389828,0.2529243528842926,8.78606915473938,398.89677262306213
42,0.2660078681432284,0.2530296742916107,8.69749903678894,407.5942716598511
43,0.26304004054803115,0.2503497004508972,8.715919494628906,416.31019115448
44,0.26192139432980466,0.2500404119491577,8.746371507644653,425.05656266212463
45,0.2607567035234891,0.24632690846920013,8.645190000534058,433.7017526626587
46,0.25899022817611694,0.24902090430259705,11.456248998641968,445.15800166130066
47,0.2565988348080562,0.24440042674541473,14.548320770263672,459.70632243156433
48,0.2545735010733971,0.24529290199279785,14.472521781921387,474.1788442134857
49,0.2529509056072969,0.24605312943458557,14.615328550338745,488.79417276382446
50,0.2510405767422456,0.2394818365573883,14.497936010360718,503.2921087741852
51,0.24909011790385613,0.23673546314239502,14.654879808425903,517.9469885826111
52,0.2465213158955941,0.23176850378513336,14.596811056137085,532.5437996387482
53,0.2449757674565682,0.23585933446884155,14.596621751785278,547.1404213905334
54,0.24410540897112626,0.23031353950500488,14.652110576629639,561.7925319671631
55,0.2419081720022055,0.22843921184539795,14.677740812301636,576.4702727794647
56,0.23974084510253027,0.23021870851516724,14.564528226852417,591.0348010063171
57,0.23903947036999923,0.22628751397132874,14.599232912063599,605.6340339183807
58,0.23774782625528482,0.22779233753681183,11.083259344100952,616.7172932624817
59,0.23667806043074682,0.22385478019714355,8.565407752990723,625.2827010154724
60,0.23410965158389166,0.22185759246349335,8.980809926986694,634.2635109424591
61,0.23249476689558762,0.2229897379875183,8.991753101348877,643.255264043808
62,0.2322197934755912,0.21973814070224762,13.0272057056427,656.2824697494507
63,0.23059902168237245,0.21913400292396545,14.631314516067505,670.9137842655182
64,0.22916710147490868,0.2152077704668045,14.539875030517578,685.4536592960358
65,0.2281092760654596,0.21547859907150269,14.542267322540283,699.995926618576
66,0.22594717488839075,0.21604248881340027,14.585699081420898,714.581625699997
67,0.22449993399473336,0.21543028950691223,14.663077116012573,729.2447028160095
68,0.22429116872640756,0.2158268392086029,14.434594631195068,743.6792974472046
69,0.22335254343656394,0.21327181160449982,14.421603679656982,758.1009011268616
70,0.22162150075802436,0.20962297916412354,14.378713846206665,772.4796149730682
71,0.22054769213383013,0.2092331051826477,14.634974241256714,787.114589214325
72,0.21980043328725374,0.21157965064048767,14.305961608886719,801.4205508232117
73,0.2191216510075789,0.21354934573173523,14.552696228027344,815.973247051239
74,0.2177977183690438,0.20760932564735413,14.335906028747559,830.3091530799866
75,0.21619665278838232,0.20461773872375488,14.423872232437134,844.7330253124237
76,0.21444244912037483,0.2096840739250183,14.548578262329102,859.2816035747528
77,0.2150719566987111,0.20821033418178558,14.42335057258606,873.7049541473389
78,0.21517314246067634,0.20413684844970703,14.567335605621338,888.2722897529602
79,0.21324521532425514,0.20441481471061707,14.515980005264282,902.7882697582245
80,0.2120167979827294,0.2030419111251831,14.531482219696045,917.3197519779205
81,0.21065220122153944,0.20216557383537292,14.53588604927063,931.8556380271912
82,0.21026051273712745,0.2086552530527115,14.690552473068237,946.5461905002594
83,0.20981425963915312,0.20201849937438965,14.95124864578247,961.4974391460419
84,0.20852763606951788,0.20188534259796143,14.809346437454224,976.3067855834961
85,0.20777845497314745,0.1987340748310089,14.78726601600647,991.0940515995026
86,0.20712430775165558,0.2011909782886505,14.634201526641846,1005.7282531261444
87,0.20616998236912948,0.19845016300678253,14.466257810592651,1020.1945109367371
88,0.2060522849743183,0.19971239566802979,14.429759502410889,1034.624270439148
89,0.20551429574306196,0.19987212121486664,14.594483375549316,1049.2187538146973
90,0.2042751105932089,0.1978858858346939,14.281081676483154,1063.4998354911804
91,0.20555560061564812,0.20076289772987366,14.321520566940308,1077.8213560581207
92,0.20338237858735597,0.19989794492721558,14.731606006622314,1092.552962064743
93,0.20181745634629175,0.19696740806102753,14.571333885192871,1107.124295949936
94,0.20158043389136976,0.19789206981658936,14.552398920059204,1121.6766948699951
95,0.20066037200964415,0.20011445879936218,14.458390951156616,1136.1350858211517
96,0.20042877930861253,0.19639798998832703,14.620390892028809,1150.7554767131805
97,0.20028056204319,0.19451069831848145,14.390935182571411,1165.146411895752
98,0.19963935361458704,0.19585934281349182,14.505365371704102,1179.651777267456
99,0.19895282616982093,0.19698075950145721,14.610002279281616,1194.2617795467377
100,0.19785871299413535,0.19600912928581238,14.557217836380005,1208.8189973831177
101,0.19737798663286063,0.19326214492321014,14.734138011932373,1223.55313539505
102,0.19688023053682768,0.1922428011894226,14.51782488822937,1238.0709602832794
103,0.1964772309248264,0.1923155039548874,14.556398391723633,1252.627358675003
104,0.1959863809438852,0.18905438482761383,14.579376697540283,1267.2067353725433
105,0.19570009525005633,0.1901736855506897,14.649425506591797,1281.8561608791351
106,0.19476967476881468,0.1914079189300537,14.626813173294067,1296.4829740524292
107,0.19398559286044195,0.18954245746135712,14.668623924255371,1311.1515979766846
108,0.19379625297509706,0.19155946373939514,14.765146255493164,1325.9167442321777
