epoch,train_loss,val_loss,epoch_time_sec,cumulative_time_sec
1,0.6956869612137476,0.616572638352712,8.093425273895264,8.093425273895264
2,0.5488379299640656,0.5203635394573212,9.014650583267212,17.108075857162476
3,0.4915097877383232,0.4647023181120555,15.098252534866333,32.20632839202881
4,0.45653507361809414,0.43739046653111774,16.74735379219055,48.95368218421936
5,0.4320286934574445,0.42063383261362713,17.290554523468018,66.24423670768738
6,0.4114336669445038,0.40037158131599426,16.446006536483765,82.69024324417114
7,0.3943525031208992,0.38584282994270325,16.778806447982788,99.46904969215393
8,0.38139650970697403,0.3684905668099721,17.345547437667847,116.81459712982178
9,0.37024199465910596,0.359841654698054,17.149903774261475,133.96450090408325
10,0.36127272993326187,0.35094674428304035,17.25905442237854,151.2235553264618
11,0.35391558706760406,0.3458992540836334,13.797648429870605,165.0212037563324
12,0.3479127486546834,0.34054821729660034,8.819349765777588,173.84055352210999
13,0.34269927938779193,0.3330881396929423,8.666897773742676,182.50745129585266
14,0.3392179012298584,0.3331260184446971,8.563677310943604,191.07112860679626
15,0.33431583146254223,0.32766978939374286,7.901055574417114,198.97218418121338
16,0.33090608566999435,0.3255726595719655,8.300390005111694,207.27257418632507
17,0.32731537024180096,0.3195333480834961,8.273674726486206,215.54624891281128
18,0.3245541875561078,0.31776192784309387,8.306812524795532,223.8530614376068
19,0.32192429155111313,0.3163900673389435,16.135135889053345,239.98819732666016
20,0.31830622752507526,0.31081535418828327,16.536162853240967,256.5243601799011
21,0.3153119310736656,0.3115553657213847,16.539005041122437,273.06336522102356
22,0.31232916563749313,0.3053000569343567,16.82308602333069,289.88645124435425
23,0.30975457032521564,0.30517054597536725,16.63271450996399,306.51916575431824
24,0.30735434343417484,0.3043803671995799,16.751309394836426,323.27047514915466
25,0.30499011526505154,0.3005955219268799,16.622339010238647,339.8928141593933
26,0.3033679301540057,0.2973836660385132,16.97161555290222,356.86442971229553
27,0.3021790459752083,0.2990165948867798,9.659424304962158,366.5238540172577
28,0.29940366993347806,0.2950591544310252,10.018324136734009,376.5421781539917
29,0.29664572328329086,0.2919832269350688,16.651541233062744,393.19371938705444
30,0.2947776863972346,0.29467854897181195,16.374783754348755,409.5685031414032
31,0.2928236623605092,0.2830919027328491,15.685857772827148,425.25436091423035
32,0.29092943916718167,0.28605006138483685,15.47839093208313,440.7327518463135
33,0.2888638898730278,0.28502216935157776,16.234479427337646,456.9672312736511
34,0.2874606673916181,0.2855009436607361,16.38687300682068,473.3541042804718
35,0.2853793129324913,0.2800811727841695,16.608989715576172,489.963093996048
36,0.28299884498119354,0.27705516417821247,16.244155645370483,506.20724964141846
37,0.28056178241968155,0.27359243233998615,16.225449085235596,522.432698726654
38,0.27783676733573276,0.2722630202770233,12.534932851791382,534.9676315784454
39,0.27486741294463474,0.27329425017038983,8.420215845108032,543.3878474235535
40,0.27321170022090274,0.2690112590789795,8.485196590423584,551.873044013977
41,0.27132462213436764,0.26967376470565796,8.237250089645386,560.1102941036224
42,0.26882220059633255,0.2629215121269226,8.49787425994873,568.6081683635712
43,0.2666510318716367,0.26014548540115356,8.68143081665039,577.2895991802216
44,0.26440533995628357,0.2605081796646118,7.971689939498901,585.2612891197205
45,0.2629723399877548,0.2561887701352437,8.316438913345337,593.5777280330658
46,0.26068610201279324,0.2552628219127655,8.913408041000366,602.4911360740662
47,0.25875376909971237,0.2513033151626587,8.833546161651611,611.3246822357178
48,0.2568085789680481,0.24944166342417398,8.516891241073608,619.8415734767914
49,0.25493481879432994,0.25071853399276733,8.617152214050293,628.4587256908417
50,0.2530880620082219,0.25020556151866913,14.176432847976685,642.6351585388184
51,0.2517898405591647,0.24626122415065765,16.566545724868774,659.2017042636871
52,0.24925342698891959,0.24562495946884155,16.959237098693848,676.160941362381
53,0.2466292567551136,0.24248685439427695,17.098435163497925,693.2593765258789
54,0.24506313477953276,0.24410622318585715,12.617493391036987,705.8768699169159
55,0.24303115159273148,0.2385900765657425,8.174314737319946,714.0511846542358
56,0.24199763064583144,0.24400752782821655,8.375389814376831,722.4265744686127
57,0.23980334028601646,0.2373375197251638,8.452468395233154,730.8790428638458
58,0.23815198987722397,0.23304290076096854,8.416815757751465,739.2958586215973
59,0.23740501950184503,0.23747835556666055,8.503713130950928,747.7995717525482
60,0.235271276285251,0.2362187852462133,8.517246723175049,756.3168184757233
61,0.234886155774196,0.23127469420433044,8.13865876197815,764.4554772377014
62,0.2331233782072862,0.23084665338198343,8.668702602386475,773.1241798400879
63,0.2311151586472988,0.2322401503721873,8.3988516330719,781.5230314731598
64,0.2293206031123797,0.23323727150758108,8.297471523284912,789.8205029964447
65,0.2280843903621038,0.22443410754203796,8.430333137512207,798.2508361339569
66,0.2265233894189199,0.22553003331025442,8.365219116210938,806.6160552501678
67,0.22515055164694786,0.22545451919237772,8.690038681030273,815.3060939311981
68,0.22374729563792548,0.2249410500129064,8.599420070648193,823.9055140018463
69,0.22291073948144913,0.22514741619428,8.584168434143066,832.4896824359894
70,0.2218054992457231,0.22303472956021628,8.572439193725586,841.062121629715
71,0.22086273630460104,0.22358018656571707,8.308467864990234,849.3705894947052
72,0.21965516110261282,0.22392921646436056,8.48498010635376,857.855569601059
73,0.21834318960706392,0.2238005797068278,8.625048398971558,866.4806180000305
74,0.21726866190632185,0.22131551305452982,8.710191488265991,875.1908094882965
75,0.21542848025759062,0.21933399637540182,7.9615514278411865,883.1523609161377
76,0.2143284504612287,0.21808983385562897,8.304482460021973,891.4568433761597
77,0.21415345122416815,0.21793839832146963,8.3207266330719,899.7775700092316
78,0.21326198677221933,0.21576130390167236,8.492917537689209,908.2704875469208
79,0.21254939958453178,0.22130128741264343,8.331633806228638,916.6021213531494
80,0.21178431808948517,0.21612970034281412,8.224834203720093,924.8269555568695
81,0.21087409183382988,0.2197909156481425,8.651455640792847,933.4784111976624
82,0.20960048958659172,0.2140501985947291,10.636724948883057,944.1151361465454
83,0.20782033602396646,0.2144931306441625,9.251325607299805,953.3664617538452
84,0.20729838187495866,0.21591623624165854,8.831739664077759,962.198201417923
85,0.2062285045782725,0.2158516744772593,14.33974838256836,976.5379498004913
86,0.20558934037884077,0.21083750327428183,16.9132297039032,993.4511795043945
87,0.20457450300455093,0.21047842502593994,16.861414670944214,1010.3125941753387
88,0.20322454596559206,0.20984101295471191,16.87128710746765,1027.1838812828064
89,0.20309879879156748,0.21174457669258118,16.783082246780396,1043.9669635295868
90,0.20255211119850478,0.2097246746222178,17.10745930671692,1061.0744228363037
91,0.20137325301766396,0.20714443922042847,17.123032093048096,1078.1974549293518
92,0.20067800457278887,0.20853734016418457,17.228070974349976,1095.4255259037018
93,0.20023992160956064,0.2111891210079193,17.490761518478394,1112.9162874221802
94,0.19939943899710974,0.20754254857699075,17.16145396232605,1130.0777413845062
95,0.19933264454205832,0.2045684059460958,16.75690984725952,1146.8346512317657
96,0.19852899263302484,0.2043378601471583,16.4100821018219,1163.2447333335876
97,0.19763850793242455,0.20520596206188202,9.6147780418396,1172.8595113754272
98,0.19657065098484358,0.20414180556933084,7.966783046722412,1180.8262944221497
99,0.19599023585518202,0.2073298543691635,8.606022119522095,1189.4323165416718
100,0.19528541962305704,0.20267987251281738,8.624841451644897,1198.0571579933167
101,0.19461602593461672,0.20365214347839355,15.06090760231018,1213.1180655956268
102,0.1940674471358458,0.20067444443702698,16.59523105621338,1229.7132966518402
103,0.19374426578481993,0.2028142511844635,16.3371844291687,1246.050481081009
104,0.19337784995635351,0.204363743464152,16.482101440429688,1262.5325825214386
105,0.19238821292916933,0.2021686683098475,16.74997305870056,1279.2825555801392
106,0.1916664925714334,0.19940456748008728,16.94980502128601,1296.2323606014252
107,0.19153559083739916,0.1944525490204493,17.563793659210205,1313.7961542606354
108,0.190374872336785,0.19977513452370962,17.859657526016235,1331.6558117866516
109,0.19023324052492777,0.19822769363721213,17.567962646484375,1349.223774433136
110,0.1899363932510217,0.19940843184789023,18.005820751190186,1367.2295951843262
111,0.18926294893026352,0.19674691061178842,18.006017446517944,1385.2356126308441
112,0.1888278884192308,0.19646025200684866,18.250128984451294,1403.4857416152954
113,0.18872798730929694,0.20088871320088705,14.149703741073608,1417.635445356369
114,0.18787501255671182,0.19926520685354868,8.927075624465942,1426.562520980835
115,0.18716271966695786,0.19346598287423453,8.637772560119629,1435.2002935409546
116,0.18617631991704306,0.19599141677220663,8.589357376098633,1443.7896509170532
117,0.18602841223279634,0.19480265180269876,8.716600894927979,1452.5062518119812
118,0.185832928866148,0.19398370881875357,12.935655355453491,1465.4419071674347
119,0.1851752611498038,0.19551274677117667,12.086156606674194,1477.528063774109
120,0.1846114086608092,0.19364594916502634,8.67767882347107,1486.20574259758
121,0.1848836950957775,0.19342594842116037,8.906067609786987,1495.111810207367
122,0.18374640494585037,0.19154067834218344,8.735689878463745,1503.8475000858307
123,0.18363513673345247,0.19006030758221945,8.951412439346313,1512.798912525177
124,0.18311870843172073,0.194560706615448,9.080826759338379,1521.8797392845154
125,0.1832986188431581,0.20143037041028342,8.374338150024414,1530.2540774345398
126,0.1831838587919871,0.19564723471800485,8.308725595474243,1538.562803030014
127,0.18251400192578635,0.1945440967877706,8.471620321273804,1547.0344233512878
128,0.1813412792980671,0.19054931898911795,8.195045471191406,1555.2294688224792
129,0.18188470477859178,0.1910207917292913,8.42672061920166,1563.656189441681
130,0.18254890913764635,0.19425881405671439,8.276227235794067,1571.932416677475
131,0.1813391683002313,0.19213866194089255,8.349230766296387,1580.2816474437714
132,0.18063871065775552,0.1919384996096293,8.48192024230957,1588.763567686081
133,0.17951377357045809,0.1869816929101944,8.467856645584106,1597.231424331665
134,0.17977362126111984,0.1891081134478251,8.689045667648315,1605.9204699993134
135,0.179158266633749,0.19025489687919617,8.223504066467285,1614.1439740657806
136,0.17835488667090735,0.18967223664124808,8.350006580352783,1622.4939806461334
137,0.17810887222488722,0.19189227124055228,8.436597108840942,1630.9305777549744
138,0.17787756398320198,0.18831777075926462,8.383519411087036,1639.3140971660614
139,0.17718311647574106,0.19159923990567526,8.35149335861206,1647.6655905246735
140,0.17719055463870367,0.18382170299688974,8.586825132369995,1656.2524156570435
141,0.17676915476719537,0.1900788297255834,8.783182859420776,1665.0355985164642
142,0.17675820862253508,0.1847104380528132,8.621380090713501,1673.6569786071777
143,0.17595956598718962,0.1878197342157364,8.583132028579712,1682.2401106357574
144,0.17573492974042892,0.19134547809759775,8.860681533813477,1691.100792169571
145,0.1754986805220445,0.18673543632030487,8.573342084884644,1699.6741342544556
146,0.17620524515708288,0.18599797785282135,8.71883249282837,1708.392966747284
147,0.17538614819447199,0.18812236686547598,8.572725296020508,1716.9656920433044
148,0.17451239128907522,0.18509921431541443,8.614473581314087,1725.5801656246185
149,0.17463279515504837,0.18558634320894876,8.84328007698059,1734.4234457015991
150,0.17379371697703996,0.18698791166146597,8.451990842819214,1742.8754365444183
151,0.1733002563317617,0.18490663170814514,8.480631113052368,1751.3560676574707
152,0.17308478926618895,0.1916991968949636,8.802499532699585,1760.1585671901703
153,0.17319497714440027,0.18895608683427176,8.75939393043518,1768.9179611206055
154,0.17273936172326407,0.18657117088635763,8.872483968734741,1777.7904450893402
155,0.17210578794280687,0.18575111528237662,8.756311416625977,1786.5467565059662
156,0.17202772200107574,0.1863566835721334,8.577268838882446,1795.1240253448486
157,0.17203507324059805,0.18262502551078796,9.022645235061646,1804.1466705799103
158,0.17177150025963783,0.18350844581921896,8.860407590866089,1813.0070781707764
159,0.17185144871473312,0.18064937988917032,8.719146966934204,1821.7262251377106
160,0.17113772158821425,0.18268077075481415,8.85133695602417,1830.5775620937347
161,0.1706967974702517,0.18471004565556845,8.991533279418945,1839.5690953731537
162,0.17061354840795198,0.18334974845250449,8.940694570541382,1848.509789943695
163,0.17087721079587936,0.18131321668624878,8.61361026763916,1857.1234002113342
164,0.1704628678659598,0.18290903170903525,8.971154689788818,1866.094554901123
165,0.17024826755126318,0.1850243111451467,8.44827651977539,1874.5428314208984
166,0.16953197618325552,0.17689238985379538,8.233287572860718,1882.7761189937592
167,0.16926884527007738,0.1849749187628428,8.383557796478271,1891.1596767902374
168,0.16958735014001527,0.1864132434129715,8.572405338287354,1899.7320821285248
169,0.1692721483608087,0.1837699661652247,8.47787857055664,1908.2099606990814
170,0.16814519092440605,0.17759903271993002,8.250114679336548,1916.460075378418
171,0.168398537983497,0.17894897858301798,11.12155818939209,1927.58163356781
172,0.1679676497975985,0.18118587136268616,17.080278396606445,1944.6619119644165
173,0.1682525873184204,0.1807159185409546,16.469642400741577,1961.131554365158
174,0.16747338076432547,0.17942067980766296,15.865267038345337,1976.9968214035034
175,0.1674775667488575,0.18095643818378448,16.47033381462097,1993.4671552181244
